iddblp;idscholar;id_d;id_s
conf/vldb/OzsoyogluAAOUO02;Pb3y_NGGwjwJ;66469;58526
conf/vldb/GardarinGT96;ywDvUjqsiPQJ;66056;58528
conf/sigmod/LiYVGPUV98;6jeHlSgjCskJ;65476;58535
conf/sigmod/BohrerBBCFHKKMNRRSUUW97;SvL_dU_R8msJ;65548;58639
conf/vldb/YagoubFIV00;wJsdBel2n3EJ;65470;58675
conf/sigmod/LahiriG01;2eJIgKjsQF4J;64903;58689
conf/vldb/NgH94;W1di9S0fUsEJ;64341;58715
conf/vldb/RothS97;DwwSuaisX5QJ;65938;58727
conf/vldb/VassalosP97;9MlAuURfKhYJ;65941;58761
conf/sigmod/AcharyaGPR99;s064OghlyIUJ;65314;58774
journals/sigmod/FernandezFLS97;NBlCYs05V_EJ;64821;58786
conf/sigmod/HanFHCC94;bJLqgUjkbNEJ;66095;58804
conf/sigmod/GibbsBT94;28mTFsC-KCIJ;65960;58829
conf/sigmod/JagadishLMSV99;946iAs3adDcJ;65280;58830
journals/vldb/MirbelPSTV00;tUEcojf_6BUJ;66751;58862
journals/tods/KonopnickiS98;5cWufy7ZrAoJ;66626;58868
journals/sigmod/MalaikaEM03;OGh0R54BW0MJ;66193;58870
conf/vldb/ManolopoulosT01;BqSvyuGWls8J;65416;58875
journals/sigmod/Libkin99;V_FnUWKirh8J;64768;58878
journals/sigmod/SayginVC01;OALLzL4DQXsJ;64479;58882
journals/sigmod/BargaL02;fY3kkkzBLw8J;64275;58886
conf/sigmod/FaloutsosRM94;s-BT0x6h2qUJ;65978;58890
conf/sigmod/RajagopalanML98;vbi6XDjg0X8J;65367;58894
journals/sigmod/EisenbergM00;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D344819%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222;64536;58908
conf/vldb/PellenkoftLK97;793XPMTdcBEJ;66170;58938
conf/sigmod/SarawagiTA98;gSP43Tr3KTgJ;65447;58940
conf/vldb/ChaudhuriS94;bd-Lu1jeg-AJ;64496;58948
journals/tods/FegarasM00;eCQjRu0EiagJ;66589;58990
journals/sigmod/Eisenberg96;ODNMCIJO6xMJ;65019;59002
journals/vldb/GutingS95;CBHicx5w3ocJ;66814;59008
conf/sigmod/ChoG00;yUZCropW2lQJ;65121;59013
conf/sigmod/HarinarayanRU96;ofxLw3VrJB8J;65797;59026
conf/vldb/GarofalakisG01;rcSfDxBif40J;66435;59029
conf/sigmod/LitwinS00;RQ9fpPAS2h8J;65099;59034
conf/sigmod/ShouCTRH01;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D375755%26type%3Dpdf%26dl%3DGUIDE%26dl%3DGUIDE%26CFID%3D11111111%26CFTOKEN%3D2222222;64932;59037
conf/sigmod/HanPY00;rLJSEgt6UbMJ;65077;59040
conf/vldb/IoannidisP99;2k9bgRJC-hYJ;65732;59069
conf/vldb/ShuklaDNR96;vnezjPI8jYIJ;66875;59088
conf/sigmod/CasatiS01;7H9j9z0x_3UJ;65005;59105
conf/vldb/GarofalakisRS99;7BITau8qhpEJ;65711;59124
conf/vldb/RastogiS98;gkEOPxIM4GkJ;65992;59130
conf/vldb/BernsteinHJRW00;YvKC62tCWkQJ;65577;59133
conf/sigmod/ZhouR02;-hUVSdRv5UUJ;64786;59157
conf/vldb/PoosalaI96;NTlGMs3lqNEJ;66118;59187
journals/vldb/KraissW98;yabWSyqur-8J;66695;59196
conf/sigmod/FernandezS96;iLwFjrX22vYJ;65766;59252
conf/vldb/HasanM94;e7N82yYp8UIJ;64406;59255
journals/sigmod/RossHLW01;url:http://portal.acm.org/citation.cfm%3Fid%3D1041410.1041430;64491;59266
conf/sigmod/BratsbergT00;356Jyb4b6rYJ;65143;59270
journals/sigmod/PapianiWDN99;HxmnEeCigX8J;64762;59282
conf/sigmod/WoelkBJOTU95;v6QoWdFgBjwJ;65825;59288
conf/sigmod/DeshpandeRSN98;BXB96UFPHn8J;65417;59317
conf/sigmod/Ramanan02;VGe-IBWyMm4J;64774;59318
conf/sigmod/AnkerstBKS99;jSUcrxtXhw4J;65286;59337
conf/sigmod/HacigumusILM02;NMgExE-JRD0J;64654;59343
journals/sigmod/MeltonE02;IqEw9ssJ2QAJ;66851;59347
conf/sigmod/ChangBCLLS00;bqtRaOoJ87AJ;65154;59349
conf/sigmod/KanthAS98;tG_s5R-BKcAJ;65405;59359
conf/vldb/LabrinidisR03;0GMNedjfVV0J;66355;59363
conf/sigmod/AcharyaAFZ95;cHxtmO9talkJ;65804;59371
journals/vldb/PapazogluK97;3k9vWWMJiWYJ;66688;59374
conf/vldb/TatbulCZCS03;lPIihZrHfg8J;66362;59375
conf/sigmod/WangSCRZP97;chcojj8yN1sJ;65637;59393
conf/vldb/RothS97;9xWSlRBwaPIJ;65938;59468
conf/sigmod/CareyDFHMNSSTTWZ94;5wcgt7bNx7YJ;66041;59482
conf/vldb/ShuklaDN98;1eCp1f8DhasJ;66007;59483
journals/sigmod/Loeffen94;gb-yIDOxaEkJ;65189;59501
conf/sigmod/AbiteboulBCMM03;AxpQwgyRyLgJ;64562;59548
journals/sigmod/HasanFV96;vIBvTfMLL4UJ;64918;59562
conf/sigmod/GibbsBT94;vfTH6FzOpDAJ;65960;59574
journals/sigmod/KuanL99;lkrtCULVA6oJ;64724;59601
conf/vldb/BonczRK98;ts5vu2eNQgYJ;66023;59608
conf/vldb/DongHLPW01;C_H34ddegI8J;65309;59623
conf/vldb/Shaw98;2CygtSE5o1UJ;65826;59625
conf/sigmod/RossSS96;iurxdvB6oLAJ;65769;59644
journals/tods/MumickFPR96;kaZA2eBctgUJ;66527;59648
journals/sigmod/Seshadri98;XijyPb231fAJ;64881;59656
journals/sigmod/AshishK97;kQOOd6RAo1AJ;64792;59685
journals/sigmod/Fankhauser01;_sltXCfRKhYJ;64401;59686
conf/sigmod/BhargavaGI95;TXvfEP4WTD0J;65876;59692
conf/sigmod/MamoulisP99;xdAsc3yVWvYJ;65230;59710
journals/tods/ChomickiTB01;1DbQL6R2tzMJ;66599;59733
journals/sigmod/Bussche00;abRCzV130REJ;64601;59763
journals/vldb/LiCHH01;Tw8-f4saqb0J;66744;59778
journals/vldb/KabraD99;pWEfI0xFFcoJ;66654;59798
conf/vldb/YanG95;baVAtfo4WCoJ;66196;59808
conf/vldb/GardarinGT96;4NKqwzC5A_wJ;66056;59810
journals/sigmod/Aberer01;url:http://portal.acm.org/citation.cfm%3Fid%3D603867.603869%26coll%3DGUIDE%26dl%3DACM%26idx%3DJ689%26part%3Dperiodical%26WantType%3Dperiodical%26title%3DACM%2520SIGMOD%2520Record%26CFID%3D11111111%26CFTOKEN%3D2222222;64452;59825
conf/sigmod/GetoorTK01;99N4rXNdaqMJ;64988;59827
conf/vldb/FuC94;ReboDjzo5y0J;64346;59835
conf/sigmod/HammerGNYBV97;t9nmZzSMVAAJ;65653;59841
conf/vldb/DeutschT03;qkJ_IyVmLfUJ;66340;59852
conf/vldb/Guting94;DCUu4jysue0J;64351;59892
conf/sigmod/ParkCY95;hLrdara3zskJ;65806;59897
conf/sigmod/Mohan94;E2zhARKv5dsJ;65998;59925
conf/sigmod/KemperKM98;Z0oCigN4pVMJ;65525;59926
conf/sigmod/Weininger00;url:http://portal.acm.org/citation.cfm%3Fid%3D335465;65089;59932
conf/vldb/DayalHL01;0XYRlW9tvw8J;66448;59950
conf/sigmod/AdaliCPS96;Ra8-qY_qjZoJ;65688;59958
conf/sigmod/FaloutsosSTT00;Sqy1tqGEnxsJ;65124;59967
conf/vldb/RusinkiewiczKTWM95;iWNLOYCQX-YJ;64268;59997
conf/vldb/KoudasS03;F0VufxHFRP8J;66450;60000
journals/sigmod/ErdurD02;9OcrAEypDhMJ;64296;60003
journals/vldb/AbiteboulCM98;XTa-ElbpjZ8J;66690;60044
journals/vldb/LandauST95;E8U_krxA1dsJ;66789;60047
conf/vldb/HageJPST03;-JYQE7IPu_4J;66284;60074
conf/vldb/GalhardasFSSS01;RZZjZ_7yJb8J;65409;60097
conf/sigmod/BrinMUT97;A7Mm5kFK3zwJ;65502;60113
conf/sigmod/LahiriJJC98;qtwJ7XWG9JIJ;65383;60120
journals/sigmod/ChaudhuriD97;d7vY6vDq_7EJ;64833;60126
journals/vldb/AtkinsonM95;rFdqdXVhLooJ;66793;60130
conf/sigmod/RundensteinerKRCJM96;CXih3vmijaoJ;65747;60137
conf/sigmod/DogacHKOONDMAKE96;UAO4T_2ylPkJ;65750;60155
journals/sigmod/DogacDKOONEHAKKM95;UAO4T_2ylPkJ;65065;60155
conf/vldb/Madnick95;CVQyvLe8w38J;66191;60169
conf/vldb/Sheth96;xoD5vxZQJ8AJ;66111;60170
conf/vldb/GionisIM99;3RR94IxW5CUJ;65684;60175
journals/vldb/HarrisR96;S8x6zjXc9oAJ;66795;60189
conf/vldb/CeriCW00;K1psyoQRPpgJ;65639;60205
conf/vldb/AgrawalPWZ95;bebOe4pVnmUJ;64368;60231
conf/vldb/ShethKMWDLPLS96;jWZkmgGziVoJ;66848;60232
journals/vldb/MylopoulosCPST96;F5liQDe9lB8J;66779;60245
journals/vldb/SinghalS97;3fO2448hZgwJ;66682;60252
journals/sigmod/Winslett01;m2Mf-4BgLP4J;64417;60268
conf/vldb/Gibbons01;tYtl6ZxQ-_YJ;65365;60271
conf/vldb/Hallmark95;tiAgO7G7YuAJ;64394;60283
conf/sigmod/Bayardo98;htTH8PrZ0dYJ;65398;60310
journals/sigmod/DarwenD95;Xa_whOlvG7gJ;65098;60324
conf/sigmod/FernandezMS01;JYYcPQLrBw8J;64885;60339
journals/sigmod/PourabbasR02;QyNfyYDySawJ;64307;60344
conf/vldb/GuptaM96;I83l_B0knOgJ;66210;60355
conf/vldb/McHughW99;bXRF6rASxhgJ;65697;60364
conf/vldb/HanF95;GeMycbLXZUkJ;66218;60371
conf/vldb/WangC03;B1uNI67mfJcJ;66268;60388
conf/vldb/FangSGMU98;MdwCZg0RBHYJ;65911;60390
conf/sigmod/ChaudhuriD97;ClO4zHQ7RYsJ;65649;60396
conf/vldb/RamanRH99;HQuS5fNPqZYJ;65867;60419
conf/sigmod/BrunoCG01;SGmfFHnOf4IJ;64962;60421
conf/vldb/AilamakiDHW99;-mTrpy_n8PYJ;65781;60437
journals/sigmod/GlavitschSW94;hWplbG_c0LEJ;65244;60444
conf/vldb/YiF00;7j1pKfzfgNYJ;65475;60454
conf/vldb/PereiraFLS00;WvmKiLA-CqMJ;65579;60457
conf/sigmod/BerchtoldBK98;rivzCRXhoAkJ;65472;60458
conf/vldb/GoldmanW97;vsbOhouYmEgJ;65967;60477
conf/vldb/BernsteinD94;rNNtyNCgHLoJ;64451;60499
conf/vldb/DonjerkovicR99;Eq1w4LPv_igJ;65699;60506
journals/sigmod/TianDCZ02;eeCoB5sDWK4J;64494;60537
journals/sigmod/BertinoEH01;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D373684%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222;64637;60564
conf/vldb/ZirintsisKM99;sldCppj0qOEJ;65869;60566
conf/sigmod/BohmBKK01;C4XcBh6anhAJ;64869;60567
conf/vldb/IshikawaSF98;TggGsXfF7PAJ;65863;60575
conf/vldb/SteenhagenABB94;IgWfWMn1_AAJ;64432;60576
conf/sigmod/JajodiaSSB97;p-m7MMOS2aUJ;65581;60602
conf/vldb/KornMS02;mClzTQppJE4J;66395;60605
conf/sigmod/SrikantA96;OASIyc-vi9EJ;65705;60613
conf/vldb/PapadiasTS03;TmcyYF1CNsYJ;66271;60623
conf/vldb/Vaskevitch95;s6Ax0WdZp6IJ;64385;60636
conf/sigmod/KemperKM98;5BK4tIRJ3wwJ;65525;60663
conf/sigmod/KoudasS97;0u8r8MJWgKAJ;65560;60673
conf/vldb/ChaudhuriGS95;WYgQ_Mhdp9sJ;64280;60733
journals/sigmod/McHughAGQW97;-i2fQfLpX2wJ;64837;60744
conf/vldb/LometT95;QLh1RIBJ5FIJ;64300;60746
conf/vldb/PfoserJT00;YBNEZgmh540J;65620;60748
conf/vldb/CatozziR01;x_mqIy3GCmAJ;65495;60785
journals/vldb/BarbaraI95;UI4WYndJlyIJ;66799;60786
conf/sigmod/BarbaraI94;UI4WYndJlyIJ;66016;60786
conf/sigmod/KoudasS03;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D872871%26type%3Dpdf%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222;64679;60799
conf/sigmod/BumbulisB02;Ev27auQiecUJ;64750;60805
journals/sigmod/SchmidtWKFCMB01;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D603872%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222;64403;60821
journals/sigmod/MillerHHYHFP01;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D373713%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222;64634;60844
conf/sigmod/GuhaRS98;iSkco-aumngJ;65400;60847
conf/vldb/SeshadriLR97;o-fZP19Hu2IJ;66137;60857
journals/sigmod/RoantreeMH99;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D310066%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222;64691;60866
conf/sigmod/CruzJ99;vXMwU21-7HMJ;65228;60878
conf/vldb/ChenHWW02;kgXRJZKRxZQJ;66487;60908
conf/sigmod/Hope95;w3Aykr4vDVwJ;65829;60919
conf/sigmod/RoySSB00;0MCbJO8XsEoJ;65055;60920
journals/vldb/ChanFGR02;sheXatSCreQJ;66730;60955
conf/vldb/AgrawalCN00;49BUF_66HgcJ;65419;60972
conf/sigmod/KatayamaS97;JsKsbyzon5EJ;65664;60987
conf/vldb/DeWittKLPY94;AR8Phh8yvNEJ;64439;60992
conf/sigmod/SlivinskasJS01;oAVbM_vepr8J;64866;60998
conf/vldb/Guting94;_0wERrIJ168J;64351;61020
conf/vldb/HanF95;CZGjStvTkZUJ;66218;61036
conf/vldb/BargaP95;Rp6i1uA3RYQJ;66237;61058
conf/sigmod/ChooOLCGBPS96;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D280357%26type%3Dpdf%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222;65752;61064
conf/sigmod/OConnellISWABCCLPWW96;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D280357%26type%3Dpdf%26dl%3Dportal%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222;65623;61064
conf/vldb/WangZL03;tbuNzuDUSFYJ;66322;61070
journals/vldb/KabraD99;JF30ixlsraUJ;66654;61079
conf/sigmod/FaloutsosSTT00;qsWDIfzBxiQJ;65124;61095
conf/vldb/KoudasS03;jqWSQmw8ScEJ;66450;61105
conf/sigmod/HacigumusILM02;zMRWZaFMRhQJ;64654;61115
conf/sigmod/RoussopoulosKR97;H7Pi4AQU00YJ;65510;61159
conf/sigmod/ChanI98;VC7Jbwgn_O0J;65360;61165
journals/sigmod/Wiegand02;RAcoVQuEzD8J;64317;61167
conf/vldb/Wang95;7FUOWtSbiogJ;64301;61221
journals/sigmod/TianDCZ02;jJpiJEoGcfUJ;64494;61240
conf/vldb/GarofalakisI97;-cCndG3a8ukJ;66181;61242
conf/vldb/AboulnagaAN01;OBbDFGQNEDQJ;65358;61246
conf/sigmod/FukudaMMT96a;WOCgxlV_LgoJ;65748;61252
conf/vldb/MarianS03;JVvFcEnXBmkJ;66341;61264
conf/sigmod/ChenGMV02;IqV3EploPP4J;64784;61267
conf/vldb/GarofalakisRS99;zJ6gN0riEsQJ;65711;61293
conf/sigmod/ONeilQ97;J9bYvZ3eKygJ;65565;61294
conf/sigmod/QuassW97;9nkD3JyhE1kJ;65659;61307
journals/vldb/KornLKF00;DNIfr9w2fucJ;66668;61313
journals/vldb/KraissW98;LMz7v87sxxYJ;66695;61314
conf/sigmod/RiedewaldAA02;nQvBo5KHITYJ;64671;61323
journals/tods/LitwinN96;d7by8a0ArhIJ;66541;61337
conf/vldb/GyssensL97;-J8BIUa9iFQJ;66054;61338
journals/vldb/ChakrabartiGRS01;3mVAyjsRXiwJ;66761;61357
conf/vldb/ChakrabartiGRS00;3mVAyjsRXiwJ;65459;61357
conf/sigmod/KrishnanVI96;8tFA4ENYqKQJ;65735;61372
conf/sigmod/AtzeniT97;KFmRUQEedY8J;65652;61392
journals/sigmod/Palpanas00;wqWcfwbLjIYJ;64561;61422
conf/vldb/SreenathS94;sUcJBJwvKTUJ;64424;61429
conf/sigmod/BaruFGHJPW95;C60KJG_xVm0J;65835;61432
journals/tods/ZobelMR98;AvV6lMEBGWsJ;66632;61439
journals/vldb/TurkerG01;Jab63JLU3N0J;66757;61449
journals/vldb/PapadiasS94;kEte3P_QB60J;66807;61466
conf/sigmod/DobraGGR02;wuIyUXOQP7AJ;64783;61474
journals/tods/ShashaLSV95;0aVKzjogLlAJ;66525;61481
journals/sigmod/JensenCEGHJ94;NdeiWfmwM00J;65260;61487
conf/vldb/PapadiasT01;2V2bnIgsY1kJ;65515;61492
journals/sigmod/VelACM01;LseDURw3BXMJ;64482;61498
conf/sigmod/YerneniLGU99;2MbaeG3IVV0J;65195;61503
conf/vldb/Chiueh94;_YFIPoyVC3UJ;64438;61536
conf/sigmod/AdyaGLM95;7YMi5qKSe2EJ;65741;61559
conf/vldb/Suciu96;D45fvUWVon0J;66842;61565
conf/sigmod/DeligiannakisR03;zMgbS5u_GwYJ;64485;61579
journals/sigmod/ConradEHRSSSV97;zJCsqgMH5bUJ;64805;61585
conf/vldb/IoannidisP99;BlALg9KQCLAJ;65732;61588
conf/sigmod/GuptaMR95;ELtcV7mOQDgJ;65802;61590
conf/vldb/DagevilleZ02;x9bmOZxOlE8J;66411;61597
conf/sigmod/Hellerstein00;rbluxTXqUQwJ;65133;61630
conf/sigmod/MotakisZ97;8hMkXAIa8vEJ;65671;61634
journals/sigmod/FrankGGJKLMNPSSSTW99;HJRR7GGfD6sJ;64754;61643
journals/sigmod/Kim94;930Uth7EArkJ;65268;61652
conf/vldb/CowleyP00;scg5F1reod0J;65613;61659
conf/vldb/RysNS96;pwxPfVlOqQUJ;66866;61662
conf/sigmod/ChenJDTW00;5Trj9q_RI8YJ;65110;61680
journals/sigmod/ChangASS98;srJr-8rCZ4YJ;64907;61687
conf/vldb/VeltriCV01;wN-4Rn5hFnwJ;65319;61695
journals/sigmod/BarbaraCJW01;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D604268%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222;64466;61697
conf/vldb/SavasereON95;CG-_La4oAYkJ;66217;61743
conf/vldb/Madnick95;UHLfs0GGqAAJ;66191;61750
conf/sigmod/KementsietsidisAM03;A3TmzWOtgmYJ;64624;61755
conf/vldb/PardonA00;Bax8yKEV6McJ;65468;61764
conf/vldb/Chawathe99;HiM9HOUxq0MJ;65787;61797
journals/tods/LiuHD98;ts7DF925TR8J;66618;61805
journals/vldb/HansonCDERTX98;F6Ko8ZvWypUJ;66702;61836
journals/sigmod/SonDT96;62uEWBKYqgoJ;64949;61845
conf/sigmod/KornJF97;AygQeIp71_YJ;65598;61859
conf/sigmod/NgLHP98;x-J6IbwI7u8J;65387;61869
conf/sigmod/FaloutsosRM94;6WIF-_hBZZgJ;65978;61876
conf/vldb/AgrawalCN00;34SSHLGhNKsJ;65419;61885
journals/tods/YanG94;Xh9AnV9p-REJ;66568;61923
journals/tods/KossmannS00;XyQ6cXyNPN4J;66581;61925
conf/sigmod/SeshadriLR94;G4N8qaBAG4kJ;66046;61927
conf/vldb/ChakrabartiDAR97;jNb5aoFeS7wJ;66172;61933
conf/sigmod/LamCKNH01;8hdQohffF48J;64950;61946
journals/sigmod/VenkatraoP95;qk3LVAuS2SUJ;65105;61950
conf/vldb/HanF95;889ULwUj6XUJ;66218;61957
conf/sigmod/BerckenDS00;KO6M4Fc8-80J;65182;61961
conf/sigmod/LlirbatFS97;hJiwQ2CQRBkJ;65610;61972
journals/sigmod/BuchnerM98;dkWnTbi9xnEJ;64682;61988
conf/vldb/BliujuteJSS98;qWGJZFXi414J;65851;62003
conf/vldb/JiangSLB00;eZwzDZ7QhzoJ;65611;62010
conf/sigmod/SismanisDRK02;bCj32WyDQ0IJ;64759;62041
conf/sigmod/ColbyGLMT96;1kGIXDE6G90J;65727;62074
conf/vldb/KornackerB95;e1yWeerxOKMJ;66195;62078
conf/sigmod/KabraD98;V9XUvirmVEEJ;65410;62084
conf/sigmod/LitwinS00;w9dSqojWgDAJ;65099;62087
conf/sigmod/Weininger02;iXkSngvyu08J;64752;62104
conf/vldb/BalminHKPSW03;8xRHvInl0_0J;66302;62115
conf/sigmod/TatarinovIHW01;zEHD3Nn_9nsJ;64934;62143
journals/tods/GunopulosKMSTS03;y5JyKlYjnI4J;65221;62147
journals/sigmod/PitouraAPSV03;jKxELUmoSkEJ;66152;62156
conf/sigmod/RodriguezR00;Bzj3hMdoqVoJ;65104;62160
conf/vldb/BarjaPFWD94;qhl9_KGvjcUJ;64359;62175
conf/sigmod/SaltenisJLL00;e0UYPB4kRCYJ;65113;62194
conf/sigmod/ZhugeGHW95;_XLK2p-e2pYJ;65874;62196
conf/vldb/ShuklaDNR96;gTSn7nMr9dQJ;66875;62214
conf/sigmod/ChoG00;s7K6rICx3fkJ;65121;62217
conf/sigmod/RajagopalanML98;wO6VeeLIXAsJ;65367;62233
journals/sigmod/Abiteboul99;J_7kZS39msAJ;64773;62250
conf/sigmod/LakhamrajuRSS00;GveQLUTEle8J;65080;62263
journals/sigmod/KlasS94;c1vjKqGLkp4J;65068;62276
conf/vldb/BernsteinHJRW00;0KiQzAIFlJkJ;65577;62296
journals/sigmod/PourabbasR00;3y6y5AXu-j0J;64555;62300
conf/sigmod/ZhugeGHW95;KjM8fKqooDQJ;65874;62316
conf/sigmod/YangWYH02;xsaovu54vl4J;64813;62336
conf/sigmod/HanPY00;l4SlX8_cAeQJ;65077;62342
conf/vldb/RastogiS98;gNSRjezd168J;65992;62348
conf/sigmod/VanceM96;QgKRpqigXEsJ;65692;62366
journals/vldb/AbiteboulB95;Pkocuf5hMjYJ;66786;62374
conf/vldb/ChaudhuriS94;FNqBp7hox0kJ;64496;62380
journals/sigmod/BertinoEH03;4m-WmWU5iGYJ;66257;62385
journals/vldb/AlbanoGO95;_tswCGHoswMJ;66787;62392
journals/sigmod/ChaudhuriD97;IdNPV86IxM0J;64833;62395
conf/vldb/TaoP02;7ZyV9ivZySQJ;66494;62454
conf/vldb/HaasKWY97;yIRQRtTEzSAJ;66176;62476
conf/vldb/ZhouR03;MvbChqWgFawJ;66354;62480
conf/vldb/TatbulCZCS03;F42wOOy-KR0J;66362;62485
conf/vldb/RamsakMFZEB00;4fN0QEu0KeAJ;65638;62487
conf/sigmod/MotakisZ97;HPPJQPCzTEcJ;65671;62557
journals/sigmod/EisenbergM01;GKUflKzgAVEJ;64426;62564
journals/vldb/MylopoulosCPST96;M8Eh286-D0wJ;66779;62567
conf/sigmod/HanFWCZK96;v9BdA55u_XMJ;65710;62587
conf/sigmod/AcharyaGP00;smzeHDQ3zbMJ;65046;62618
conf/vldb/GravanoG95;4HVB6aRvsk8J;66199;62620
journals/vldb/MehtaD97;zppqMPNFTQIJ;66781;62623
conf/vldb/YiF00;1XJk5BWEVe8J;65475;62663
conf/vldb/PereiraFLS00;e60hJN21ZO0J;65579;62667
conf/sigmod/GoyalHKMS96;uUcmU_hKF2kJ;65768;62681
conf/vldb/HageJPST03;6dAWUHYKqFUJ;66284;62688
conf/sigmod/SelfridgeSW96;V2Wysmw3ti4J;65694;62733
journals/sigmod/MaelbranckeO95;_FKSZiytB2AJ;65135;62734
conf/sigmod/CasatiS01;2_VG_VUkHH8J;65005;62738
journals/sigmod/ChenHKPW94;HTvxhMKB69AJ;65245;62742
conf/vldb/SteenhagenABB94;Z3GUdeVh_4sJ;64432;62776
journals/tods/GravanoGT99;NCv4Y_aV23EJ;66639;62779
conf/sigmod/KrollW94;AMvcOVWQiNEJ;65980;62797
journals/sigmod/FrankGGJKLMNPSSSTW99;ERqqWPMwU2sJ;64754;62799
conf/vldb/AbiteboulBMMW02;MKZ1bbmP6HgJ;66441;62807
conf/vldb/BrownCC94;jMku9rPCt9sJ;64344;62808
conf/sigmod/CluetDSS98;lOZF0Ee3rUQJ;65429;62816
conf/vldb/LabioG96;1JLlGYW8cDAJ;66081;62822
journals/sigmod/ElmagarmidJF95;CJK2SWLYrRYJ;65117;62828
conf/sigmod/ChaudhuriN98;lXZzpSDzRnwJ;65362;62830
conf/sigmod/Carey00;x6n6Ev8WnhEJ;65146;62843
conf/sigmod/GuptaMR95;InJyYTfzN50J;65802;62847
conf/vldb/Moni96;gbjXwFztQTsJ;66108;62853
journals/sigmod/Stacey95;rdXUggm5kg0J;65159;62879
journals/sigmod/HadzilacosT97;a8YsBAmwFjoJ;64822;62883
conf/sigmod/PoosalaIHS96;7arvzxTqC9MJ;65789;62887
conf/sigmod/Keim96;VMUQxO5sWMUJ;63590;62889
journals/sigmod/HansonN99;id1te58YJlUJ;64767;62896
conf/sigmod/GetoorTK01;bvdJYU3xG_YJ;64988;62908
journals/tods/BunemanO96;xT4l9LBtTcUJ;66532;62913
conf/sigmod/BrinMUT97;swPpkmm8SdYJ;65502;62919
conf/vldb/ChaudhuriG99;yniboichufIJ;65756;62920
journals/sigmod/HummerLW02;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D507345%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222;64299;62925
conf/vldb/RizviH02;2pPdWgF69ZoJ;66392;62937
conf/sigmod/AltinelLKMPLWB02;zzg3KI_fyyIJ;64742;62949
journals/vldb/RamamrithamC96;xbpaZ5AHFV0J;66774;62950
conf/sigmod/SeshadriHPLRSSS96;3OxZS395vDcJ;65725;62993
conf/vldb/AgrawalPWZ95;VhJatmjKuU8J;64368;63005
journals/vldb/Sarawagi01;Xx6kw0tCeQIJ;66765;63010
conf/vldb/CeriFP99;8OrOAQnaveIJ;65742;63020
journals/sigmod/BarbaraBFLS94;url:http://portal.acm.org/citation.cfm%3Fid%3D187455;65277;63024
journals/sigmod/ChangASS98;CPzROuDNZqgJ;64907;63026
journals/sigmod/Wedekind94;gqehj3-ukjIJ;65069;63027
journals/tods/CliffordC94;9txS2mlA2DMJ;66564;63037
conf/vldb/AnciauxBP03;gYELZxhiJx8J;66279;63041
journals/sigmod/TaninBS96;url:http://portal.acm.org/ft_gateway.cfm%3Fid%3D245891%26type%3Dpdf%26dl%3DGUIDE%26dl%3DACM%26CFID%3D11111111%26CFTOKEN%3D2222222;65016;63047
conf/sigmod/Ubell94;lphlTARDI9YJ;66061;63061
conf/sigmod/AdaliCPS96;npAaKsmFlpcJ;65688;63088
conf/vldb/AgrawalS94;CKm9XhI_8k4J;64364;63095
conf/vldb/IlyasAE02;nQsk3GveFP0J;66416;63125
journals/vldb/BerchtoldKK97;VHo2go6vjYsJ;66679;63126
journals/sigmod/DarwenD95;EXwe9r79qxEJ;65098;63155
journals/sigmod/ConradEHRSSSV97;SBnqbyQF3SoJ;64805;63170
conf/sigmod/CohenM03;bQv5hYB-JIEJ;64650;63191
journals/vldb/AguileraCMVV02;SdVmepmUgQIJ;66708;63200
conf/sigmod/ArasuG03;jp9ptMpdoGwJ;64480;63206
conf/sigmod/LabioYG99;Z5kfiPj7fGMJ;65330;63210
